Station: Magadino-Cadenazzo
Rural, < 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
09.04.2022 06:00;19.6;16.1;0.9;8.1;5.5;0.3;17.5;6.5;0.0;0.5
09.04.2022 07:00;17.1;14.2;0.8;7.7;5.5;0.4;19.5;6.3;0.0;65.2
09.04.2022 08:00;32.6;13.3;1.5;8.0;5.2;0.4;18.7;11.2;0.0;264.5
09.04.2022 09:00;63.7;7.0;1.0;4.8;2.2;0.1;8.9;14.6;0.0;490.7
09.04.2022 10:00;79.8;3.5;0.3;4.0;0.5;0.0;4.4;15.1;0.0;620.7
09.04.2022 11:00;83.7;3.0;0.3;4.0;0.5;0.0;3.5;15.6;0.0;762.7
09.04.2022 12:00;89.2;2.9;0.3;2.8;0.9;0.0;3.7;15.3;0.0;851.5
09.04.2022 13:00;93.7;2.4;0.3;3.2;1.3;0.0;3.2;15.1;0.0;820.8
09.04.2022 14:00;95.5;2.5;0.2;5.4;1.2;0.0;3.2;14.2;0.0;309.5
09.04.2022 15:00;97.2;2.1;0.3;3.8;1.1;0.0;2.4;14.0;0.0;520.7
09.04.2022 16:00;96.7;1.9;0.2;2.5;1.4;0.0;2.1;14.1;0.0;509.0
09.04.2022 17:00;96.5;1.9;0.3;3.5;1.9;0.0;2.3;13.9;0.0;436.8
09.04.2022 18:00;95.2;2.2;0.4;2.7;1.4;0.0;2.8;13.1;0.0;245.3
09.04.2022 19:00;92.3;2.5;0.2;2.8;1.3;0.0;2.8;11.6;0.0;58.8
09.04.2022 20:00;91.2;2.8;0.4;2.0;1.2;0.0;3.1;10.8;0.0;0.2
09.04.2022 21:00;90.9;2.5;0.4;1.5;1.1;0.0;2.7;10.7;0.0;0.0
09.04.2022 22:00;90.1;3.2;0.8;2.3;1.5;0.0;3.7;9.9;0.0;0.0
09.04.2022 23:00;84.6;5.0;1.2;3.1;1.5;0.1;5.4;8.9;0.0;0.0
10.04.2022 00:00;84.1;4.5;0.9;1.9;1.4;0.1;5.1;7.9;0.0;0.0
10.04.2022 01:00;77.6;5.6;1.2;1.8;1.4;0.1;6.1;5.8;0.0;0.0
10.04.2022 02:00;66.5;7.6;1.6;2.0;1.5;0.1;8.1;4.1;0.0;0.0
10.04.2022 03:00;58.4;8.5;1.7;2.2;1.5;0.1;9.0;2.3;0.0;0.0
10.04.2022 04:00;38.9;23.4;7.2;2.1;1.4;0.1;27.6;1.5;0.0;0.0
10.04.2022 05:00;45.5;12.5;3.0;1.9;1.3;0.1;13.1;0.9;0.0;0.0
10.04.2022 06:00;38.3;15.2;2.6;4.1;2.0;0.1;16.1;0.1;0.0;1.2
10.04.2022 07:00;24.6;23.8;5.4;3.5;1.9;0.2;31.2;0.2;0.0;70.7
10.04.2022 08:00;44.1;17.8;2.1;4.9;2.2;0.2;24.8;5.3;0.0;268.3
10.04.2022 09:00;69.6;6.3;1.1;3.0;1.9;0.1;8.2;8.1;0.0;461.0
10.04.2022 10:00;75.9;6.0;1.0;3.3;1.8;0.1;7.8;10.9;0.0;630.2
10.04.2022 11:00;90.7;2.5;0.6;1.3;0.8;0.0;3.1;13.4;0.0;760.3
10.04.2022 12:00;95.2;1.8;0.5;1.3;0.8;0.0;2.1;14.5;0.0;840.8
10.04.2022 13:00;97.7;1.4;0.5;1.5;0.8;0.0;1.9;15.3;0.0;862.2
10.04.2022 14:00;99.6;1.4;0.6;1.5;0.8;0.0;1.8;16.2;0.0;834.0
10.04.2022 15:00;99.1;1.8;0.6;1.9;0.8;0.0;2.0;17.1;0.0;749.7
10.04.2022 16:00;98.0;2.1;0.5;3.6;1.0;0.0;2.3;16.9;0.0;614.3
10.04.2022 17:00;99.6;1.8;0.4;2.9;0.9;0.0;2.3;16.7;0.0;440.8
10.04.2022 18:00;100.3;3.3;0.5;3.0;1.5;0.1;3.6;15.9;0.0;243.7
10.04.2022 19:00;99.3;4.1;0.4;5.5;2.7;0.1;4.3;14.2;0.0;62.3
10.04.2022 20:00;83.3;6.5;0.6;5.3;2.9;0.1;6.8;10.3;0.0;0.2
10.04.2022 21:00;59.2;19.0;1.8;10.8;5.3;0.3;19.9;8.2;0.0;0.0
10.04.2022 22:00;41.2;26.9;3.8;8.0;4.7;0.4;27.5;6.8;0.0;0.0
10.04.2022 23:00;52.3;18.1;2.7;5.5;3.7;0.2;18.6;5.4;0.0;0.0
11.04.2022 00:00;32.8;29.1;6.1;5.8;3.7;0.3;31.2;4.9;0.0;0.0
11.04.2022 01:00;33.2;25.2;3.6;10.7;4.8;0.2;25.9;4.4;0.0;0.0
11.04.2022 02:00;39.8;18.4;3.2;8.1;3.9;0.2;18.9;3.5;0.0;0.0
11.04.2022 03:00;36.6;18.7;4.7;4.6;3.0;0.2;19.4;4.1;0.0;0.0
11.04.2022 04:00;37.6;14.0;3.3;5.5;2.9;0.2;14.4;2.8;0.0;0.0
11.04.2022 05:00;28.2;20.1;4.1;4.5;2.9;0.2;21.4;2.7;0.0;0.0
11.04.2022 06:00;24.3;27.7;8.0;6.7;3.2;0.2;36.3;2.6;0.0;1.0
11.04.2022 07:00;20.1;25.4;5.3;9.6;3.6;0.3;40.9;1.8;0.0;72.5
11.04.2022 08:00;31.3;27.7;4.5;12.3;3.9;0.5;42.0;6.7;0.0;262.7
11.04.2022 09:00;53.5;19.1;6.2;10.0;3.4;0.4;28.1;9.7;0.0;451.7
11.04.2022 10:00;70.0;10.2;4.7;6.3;2.5;0.2;13.9;12.0;0.0;615.7
11.04.2022 11:00;84.6;3.5;1.8;5.1;2.0;0.1;4.7;13.6;0.0;725.3
11.04.2022 12:00;92.7;4.0;1.2;5.8;2.5;0.1;4.6;15.3;0.0;788.5
11.04.2022 13:00;102.1;4.2;1.1;7.7;2.9;0.1;5.1;16.6;0.0;845.3
11.04.2022 14:00;109.6;4.3;0.9;7.1;3.0;0.1;4.9;17.1;0.0;741.0
11.04.2022 15:00;112.4;4.2;0.8;9.9;3.5;0.2;4.7;17.3;0.0;523.7
11.04.2022 16:00;116.4;4.5;0.8;8.7;3.5;0.2;5.2;18.0;0.0;545.5
11.04.2022 17:00;117.3;4.8;0.9;8.1;3.7;0.2;5.4;17.5;0.0;347.8
11.04.2022 18:00;113.1;7.0;1.0;12.5;5.1;0.2;7.8;16.5;0.0;161.8
11.04.2022 19:00;110.8;8.6;1.5;13.6;6.1;0.2;9.0;15.2;0.0;45.8
11.04.2022 20:00;103.6;9.4;1.6;13.7;6.6;0.2;9.7;12.9;0.0;0.2
11.04.2022 21:00;91.5;12.3;1.3;16.0;9.6;0.4;12.6;12.9;0.0;0.0
11.04.2022 22:00;89.9;10.6;1.4;15.3;9.0;0.4;11.0;10.4;0.0;0.0
11.04.2022 23:00;65.5;17.6;2.2;14.7;9.4;0.5;18.3;7.6;0.0;0.0
12.04.2022 00:00;52.7;22.2;4.5;16.1;10.3;0.6;25.3;6.2;0.0;0.0
12.04.2022 01:00;32.8;28.8;5.1;14.5;11.8;0.7;30.2;5.8;0.0;0.0
12.04.2022 02:00;41.8;26.1;3.4;14.8;11.2;0.6;27.1;4.5;0.0;0.0
12.04.2022 03:00;26.8;32.2;6.0;16.0;11.1;0.6;37.2;3.9;0.0;0.0
12.04.2022 04:00;14.4;36.4;4.9;11.4;9.0;0.6;42.9;3.9;0.0;0.0
12.04.2022 05:00;20.8;32.8;3.5;11.3;9.3;0.6;34.7;2.8;0.0;0.0
12.04.2022 06:00;23.2;27.7;2.3;14.1;8.9;0.6;30.1;2.7;0.0;2.3
12.04.2022 07:00;21.0;30.0;3.4;16.9;8.8;0.6;41.0;3.3;0.0;67.2
12.04.2022 08:00;22.4;34.0;3.4;21.7;9.6;0.9;54.8;7.5;0.0;238.0
12.04.2022 09:00;46.0;32.6;3.4;18.1;9.5;0.8;46.3;10.4;0.0;384.3
12.04.2022 10:00;71.4;17.7;2.5;15.9;8.6;0.5;23.3;13.1;0.0;584.3
12.04.2022 11:00;92.3;9.4;1.7;13.8;8.0;0.4;11.2;14.9;0.0;716.8
12.04.2022 12:00;105.4;7.0;1.4;13.7;8.5;0.3;8.1;16.7;0.0;803.7
12.04.2022 13:00;114.6;6.7;1.3;14.4;7.7;0.4;8.0;17.9;0.0;827.2
12.04.2022 14:00;121.5;7.1;1.3;15.3;7.9;0.3;8.2;19.0;0.0;759.5
12.04.2022 15:00;127.2;7.1;1.2;17.0;7.8;0.3;7.7;19.4;0.0;653.0
12.04.2022 16:00;127.6;9.1;1.2;16.2;8.3;0.3;9.8;19.1;0.0;470.0
12.04.2022 17:00;124.8;11.3;1.9;18.5;9.8;0.3;12.1;18.8;0.0;314.8
12.04.2022 18:00;127.9;10.2;1.7;16.5;9.7;0.3;10.7;18.0;0.0;135.8
12.04.2022 19:00;130.9;10.1;1.5;18.1;10.8;0.3;10.7;17.5;0.0;37.0
12.04.2022 20:00;121.4;11.8;1.3;20.3;10.6;0.3;12.0;16.3;0.0;0.2
12.04.2022 21:00;117.8;12.6;1.2;20.1;11.7;0.4;12.9;16.5;0.0;0.0
12.04.2022 22:00;108.4;12.4;1.2;19.0;10.7;0.4;12.7;15.4;0.0;0.0
12.04.2022 23:00;104.2;10.1;1.2;17.8;8.8;0.4;10.7;14.1;0.0;0.0
13.04.2022 00:00;88.2;10.9;1.3;16.3;8.5;0.4;11.3;11.7;0.0;0.0
13.04.2022 01:00;64.4;15.8;1.3;14.7;9.8;0.5;16.1;11.0;0.0;0.0
13.04.2022 02:00;56.1;15.8;1.3;18.4;10.9;0.5;16.5;9.7;0.0;0.0
13.04.2022 03:00;56.3;15.6;1.4;16.4;10.5;0.5;16.5;8.8;0.0;0.0
13.04.2022 04:00;40.2;21.3;2.2;13.9;9.7;0.5;22.5;8.3;0.0;0.0
13.04.2022 05:00;31.3;25.5;2.4;16.2;10.3;0.5;26.7;7.0;0.0;0.0
13.04.2022 06:00;23.0;29.0;3.2;18.8;10.4;0.6;31.5;6.1;0.0;2.3
13.04.2022 07:00;17.1;32.2;2.8;17.4;9.8;0.7;41.3;6.1;0.0;45.5
13.04.2022 08:00;20.8;38.9;2.9;32.3;14.3;0.9;66.3;9.2;0.0;221.5
13.04.2022 09:00;62.4;20.6;2.5;21.1;12.5;0.6;26.7;12.7;0.0;438.5
13.04.2022 10:00;85.9;10.1;1.5;22.8;10.3;0.4;12.1;14.7;0.0;565.3
13.04.2022 11:00;104.2;8.2;1.6;18.1;11.2;0.4;9.3;16.4;0.0;684.0
13.04.2022 12:00;112.8;10.2;2.2;28.0;20.5;0.4;11.7;17.7;0.0;785.2
13.04.2022 13:00;120.1;9.3;1.9;24.4;18.9;0.4;10.2;18.4;0.0;685.0
13.04.2022 14:00;127.8;9.5;1.9;25.4;17.6;0.4;10.3;19.7;0.0;691.5
13.04.2022 15:00;137.0;9.9;1.9;25.6;17.1;0.4;10.9;20.6;0.0;672.3
13.04.2022 16:00;140.1;11.4;1.9;28.0;19.4;0.4;12.2;20.5;0.0;513.8
13.04.2022 17:00;143.0;13.2;1.7;30.5;22.6;0.5;13.8;20.2;0.0;294.3
13.04.2022 18:00;147.1;15.2;1.8;36.0;27.9;0.6;15.7;20.4;0.0;193.2
13.04.2022 19:00;144.1;16.2;1.6;39.5;29.7;0.7;16.5;19.3;0.0;59.8
13.04.2022 20:00;138.9;19.4;1.6;38.7;32.1;0.7;19.4;18.0;0.0;0.7
13.04.2022 21:00;136.3;15.1;1.4;39.2;33.6;0.7;15.3;17.4;0.0;0.0
13.04.2022 22:00;125.9;15.7;1.3;39.3;34.7;0.7;16.0;15.7;0.0;0.0
13.04.2022 23:00;104.2;16.5;1.2;39.8;34.3;0.7;17.2;12.8;0.0;0.0
14.04.2022 00:00;71.7;28.2;1.6;36.2;35.4;0.7;29.0;10.4;0.0;0.0
14.04.2022 01:00;51.5;32.8;2.1;36.8;35.8;0.8;33.8;8.8;0.0;0.0
14.04.2022 02:00;48.6;29.3;2.1;30.0;30.7;0.7;30.3;7.9;0.0;0.0
14.04.2022 03:00;44.7;30.5;2.1;27.2;27.7;0.7;31.7;7.2;0.0;0.0
14.04.2022 04:00;33.6;30.7;1.9;24.7;25.0;0.7;32.2;6.7;0.0;0.0
14.04.2022 05:00;27.0;33.6;2.3;26.9;25.3;0.7;36.3;5.9;0.0;0.0
14.04.2022 06:00;19.0;40.2;1.9;26.5;25.5;0.8;41.8;5.4;0.0;2.8
14.04.2022 07:00;16.0;43.0;2.7;28.7;26.4;0.9;62.6;5.9;0.0;69.2
14.04.2022 08:00;28.0;42.0;3.2;35.7;30.1;1.1;59.3;10.5;0.0;231.8
14.04.2022 09:00;50.6;42.8;2.9;43.6;29.3;1.1;58.1;13.5;0.0;419.3
14.04.2022 10:00;81.0;23.7;2.5;31.4;24.8;0.7;29.0;15.7;0.0;584.5
14.04.2022 11:00;107.4;14.9;1.8;28.8;23.4;0.6;17.2;17.9;0.0;683.5
14.04.2022 12:00;131.2;10.3;1.7;30.7;25.7;0.6;10.8;20.1;0.0;790.3
14.04.2022 13:00;137.3;10.2;1.7;33.5;28.4;0.6;11.1;21.0;0.0;799.5
14.04.2022 14:00;141.9;10.5;1.6;30.6;27.3;0.6;11.1;21.9;0.0;779.0
14.04.2022 15:00;142.8;9.7;1.3;25.2;21.3;0.4;10.4;23.2;0.0;697.0
14.04.2022 16:00;142.5;10.5;1.2;28.0;18.5;0.4;11.6;23.4;0.0;559.2
14.04.2022 17:00;150.1;9.9;1.2;24.2;16.3;0.4;10.3;23.4;0.0;410.2
14.04.2022 18:00;151.4;10.2;1.0;20.3;14.2;0.4;10.7;23.3;0.0;223.0
14.04.2022 19:00;142.0;11.8;1.0;19.4;12.9;0.4;12.0;21.7;0.0;54.0
14.04.2022 20:00;130.8;14.8;1.0;22.6;14.2;0.4;14.9;20.0;0.0;0.3
14.04.2022 21:00;129.9;14.5;1.0;22.7;16.1;0.5;14.8;19.2;0.0;0.0
14.04.2022 22:00;114.9;14.6;1.0;22.1;16.3;0.5;14.8;17.1;0.0;0.0
14.04.2022 23:00;88.4;18.7;1.0;22.3;18.1;0.6;19.1;13.3;0.0;0.0
15.04.2022 00:00;84.1;17.6;1.5;20.6;17.8;0.6;18.1;11.5;0.0;0.0
15.04.2022 01:00;59.4;21.7;1.6;19.0;18.6;0.8;22.3;9.3;0.0;0.0
15.04.2022 02:00;57.0;24.8;2.2;20.8;18.2;0.8;26.1;8.7;0.0;0.0
15.04.2022 03:00;33.4;33.5;4.2;21.4;20.3;0.9;35.5;7.7;0.0;0.0
15.04.2022 04:00;30.5;31.9;2.8;17.8;18.7;1.1;32.8;7.6;0.0;0.0
15.04.2022 05:00;40.2;27.1;3.8;17.1;16.8;1.0;29.5;6.6;0.0;0.0
15.04.2022 06:00;24.8;27.5;2.7;18.0;17.8;1.0;30.1;6.2;0.0;3.2
15.04.2022 07:00;32.5;26.6;3.9;15.6;14.7;0.8;30.0;7.1;0.0;67.2
15.04.2022 08:00;30.4;28.3;3.2;28.9;19.8;1.1;39.1;11.3;0.0;238.5
15.04.2022 09:00;46.6;37.1;3.1;23.3;18.6;0.9;52.0;14.2;0.0;404.0
15.04.2022 10:00;68.6;34.6;4.1;30.3;20.7;0.9;45.9;17.1;0.0;589.0
15.04.2022 11:00;104.7;12.8;2.6;22.0;14.0;0.5;14.8;19.5;0.0;723.0
15.04.2022 12:00;122.4;7.7;2.0;17.3;12.8;0.4;8.3;20.3;0.0;804.0
15.04.2022 13:00;139.4;7.4;1.6;21.2;15.2;0.4;7.9;21.7;0.0;822.0
15.04.2022 14:00;147.0;9.1;1.7;27.2;18.3;0.5;9.8;23.0;0.0;796.5
15.04.2022 15:00;155.3;9.0;1.6;24.1;17.2;0.5;9.6;24.0;0.0;701.5
15.04.2022 16:00;159.3;9.4;1.6;25.7;16.3;0.5;10.1;24.2;0.0;495.5
15.04.2022 17:00;162.5;9.9;1.6;25.6;17.2;0.5;10.4;24.5;0.0;414.3
15.04.2022 18:00;162.2;9.4;1.4;27.7;16.9;0.5;10.0;23.8;0.0;224.0
15.04.2022 19:00;152.3;11.0;1.3;30.8;18.0;0.5;11.4;21.4;0.0;49.0
15.04.2022 20:00;123.2;14.9;1.2;36.5;21.3;0.6;15.5;17.5;0.0;1.3
15.04.2022 21:00;104.6;16.7;1.2;23.5;17.6;0.6;17.2;15.4;0.0;0.0
15.04.2022 22:00;94.7;15.5;1.3;23.3;19.4;0.6;16.0;14.1;0.0;0.0
15.04.2022 23:00;89.6;11.7;1.2;23.9;19.5;0.5;12.4;15.5;0.0;0.0
16.04.2022 00:00;83.8;13.0;1.2;25.4;21.9;0.6;13.4;12.6;0.0;0.0
16.04.2022 01:00;72.9;14.8;1.2;29.9;24.4;0.7;15.4;11.6;0.0;0.0
16.04.2022 02:00;53.2;18.0;1.9;25.8;22.8;0.7;18.8;10.1;0.0;0.0
16.04.2022 03:00;47.2;22.3;2.9;25.9;22.8;0.6;23.3;8.7;0.0;0.0
16.04.2022 04:00;42.0;21.9;3.2;24.8;21.5;0.7;22.7;8.4;0.0;0.0
16.04.2022 05:00;28.6;27.0;4.6;23.4;20.3;0.9;29.1;6.9;0.0;0.0
16.04.2022 06:00;26.2;27.2;3.1;22.3;18.7;0.6;29.2;6.8;0.0;4.3
16.04.2022 07:00;32.4;23.1;2.7;34.2;20.7;0.9;27.6;7.8;0.0;99.2
16.04.2022 08:00;50.8;13.8;2.2;24.7;19.8;0.6;17.3;13.3;0.0;298.8
16.04.2022 09:00;72.8;9.5;1.5;18.1;12.4;0.3;11.4;17.7;0.0;468.2
16.04.2022 10:00;89.8;5.8;0.9;19.1;6.3;0.1;6.9;21.9;0.0;662.7
16.04.2022 11:00;100.0;2.9;0.6;14.0;3.4;0.1;3.6;24.2;0.0;781.3
16.04.2022 12:00;104.2;2.6;0.6;12.2;3.1;0.0;3.0;25.4;0.0;855.8
16.04.2022 13:00;104.7;3.2;0.6;18.2;4.4;0.1;3.7;25.2;0.0;866.2
16.04.2022 14:00;105.8;2.4;0.4;39.0;6.6;0.1;3.0;25.7;0.0;843.5
16.04.2022 15:00;109.8;1.9;0.4;9.1;3.1;0.0;2.5;25.6;0.0;759.5
16.04.2022 16:00;112.4;1.8;0.4;14.4;3.8;0.0;2.1;25.2;0.0;629.0
16.04.2022 17:00;112.2;1.8;0.4;40.6;6.2;0.1;2.1;24.4;0.0;455.8
16.04.2022 18:00;111.3;2.1;0.3;17.9;4.2;0.1;2.4;22.6;0.0;267.3
16.04.2022 19:00;108.7;2.5;0.3;20.3;4.8;0.1;2.7;20.8;0.0;80.8
16.04.2022 20:00;105.2;2.7;0.2;12.8;4.1;0.1;3.1;19.2;0.0;1.0
16.04.2022 21:00;103.7;2.8;0.3;9.0;3.7;0.1;3.2;18.2;0.0;0.0
16.04.2022 22:00;101.6;2.5;0.3;7.4;3.4;0.1;2.7;17.4;0.0;0.0
16.04.2022 23:00;98.9;2.6;0.4;7.6;3.4;0.1;2.6;15.8;0.0;0.0
17.04.2022 00:00;86.7;4.8;0.6;8.6;4.5;0.2;4.9;13.1;0.0;0.0
17.04.2022 01:00;71.3;8.1;1.0;11.0;6.0;0.2;8.6;9.4;0.0;0.0
17.04.2022 02:00;60.0;11.7;2.4;10.6;6.6;0.4;13.3;7.7;0.0;0.0
17.04.2022 03:00;42.8;18.9;3.4;11.2;7.8;0.4;19.9;7.1;0.0;0.0
17.04.2022 04:00;69.0;7.3;1.2;8.7;5.2;0.2;7.3;10.3;0.0;0.0
17.04.2022 05:00;73.0;5.4;0.8;7.1;4.4;0.1;5.9;11.1;0.0;0.0
17.04.2022 06:00;64.5;8.4;1.1;6.9;3.6;0.1;9.0;10.5;0.0;3.3
17.04.2022 07:00;50.2;12.2;1.6;9.5;4.9;0.1;13.3;8.7;0.0;40.7
17.04.2022 08:00;54.7;10.0;1.5;8.5;4.0;0.1;12.2;10.7;0.0;276.3
17.04.2022 09:00;73.3;5.6;1.0;5.8;3.0;0.1;6.4;13.4;0.0;481.0
17.04.2022 10:00;77.9;4.2;0.6;6.7;3.3;0.1;5.1;14.4;0.0;632.5
17.04.2022 11:00;81.5;4.2;0.6;6.7;3.9;0.1;5.1;15.3;0.0;761.7
17.04.2022 12:00;87.3;4.1;0.6;8.5;5.7;0.2;4.8;16.0;0.0;834.8
17.04.2022 13:00;93.5;4.3;0.6;10.5;7.4;0.2;4.7;16.9;0.0;845.0
17.04.2022 14:00;99.2;4.4;0.6;12.9;9.3;0.2;4.7;17.9;0.0;817.5
17.04.2022 15:00;103.8;4.7;0.7;14.0;9.8;0.3;5.0;18.7;0.0;736.3
17.04.2022 16:00;108.2;5.1;0.7;15.4;9.6;0.3;5.6;18.7;0.0;603.0
17.04.2022 17:00;112.2;5.0;0.7;16.2;9.3;0.3;5.6;18.7;0.0;421.3
17.04.2022 18:00;113.4;5.5;0.6;16.7;9.0;0.3;5.9;17.5;0.0;188.0
17.04.2022 19:00;112.7;6.1;0.7;19.4;9.5;0.3;6.6;16.3;0.0;47.5
17.04.2022 20:00;110.3;6.5;0.7;16.0;9.7;0.4;6.8;15.3;0.0;1.3
17.04.2022 21:00;103.3;7.1;0.8;16.4;10.0;0.3;7.3;14.3;0.0;0.0
17.04.2022 22:00;96.7;7.3;0.7;16.9;9.9;0.3;7.8;13.0;0.0;0.0
17.04.2022 23:00;94.2;7.2;0.7;16.5;9.9;0.3;7.3;13.1;0.0;0.0
18.04.2022 00:00;93.9;6.0;0.6;15.8;9.0;0.2;6.3;12.4;0.0;0.0
18.04.2022 01:00;91.8;5.2;0.7;13.4;8.4;0.2;5.6;11.7;0.0;0.0
18.04.2022 02:00;87.8;5.4;0.6;13.1;7.8;0.2;5.5;10.6;0.0;0.0
18.04.2022 03:00;85.1;5.3;0.6;13.0;7.8;0.2;5.5;9.9;0.0;0.0
18.04.2022 04:00;78.7;5.5;0.6;13.8;7.8;0.2;5.7;8.6;0.0;0.0
18.04.2022 05:00;65.7;9.9;1.5;12.0;8.0;0.2;10.3;7.4;0.0;0.0
18.04.2022 06:00;52.9;12.6;1.8;10.9;8.0;0.2;13.2;7.1;0.0;2.3
18.04.2022 07:00;47.7;11.4;1.3;14.3;8.3;0.2;12.4;7.9;0.0;61.5
18.04.2022 08:00;51.9;12.1;1.7;14.1;8.5;0.3;14.4;10.1;0.0;199.3
18.04.2022 09:00;80.9;7.5;1.5;13.1;7.9;0.2;9.2;11.9;0.0;469.2
18.04.2022 10:00;94.1;4.0;0.9;13.5;7.6;0.2;4.7;13.7;0.0;640.7
18.04.2022 11:00;99.2;3.7;0.7;14.2;8.3;0.2;4.5;14.9;0.0;766.5
18.04.2022 12:00;100.0;3.7;0.6;14.0;8.6;0.2;4.3;15.7;0.0;836.8
18.04.2022 13:00;103.6;3.8;0.6;13.2;8.2;0.2;4.2;16.9;0.0;853.8
18.04.2022 14:00;107.7;4.2;0.6;12.4;7.4;0.2;4.8;18.4;0.0;828.3
18.04.2022 15:00;111.7;4.3;0.6;13.0;7.6;0.2;5.0;19.2;0.0;745.2
18.04.2022 16:00;114.6;4.7;0.6;14.1;7.9;0.2;5.2;19.5;0.0;609.8
18.04.2022 17:00;119.6;5.7;0.7;14.8;8.7;0.3;6.2;19.1;0.0;440.2
18.04.2022 18:00;120.5;5.7;0.7;15.0;8.7;0.3;6.4;18.4;0.0;255.0
18.04.2022 19:00;120.5;6.0;0.8;16.4;9.4;0.3;6.3;17.3;0.0;78.3
18.04.2022 20:00;117.7;8.2;0.7;18.8;11.8;0.3;8.5;16.2;0.0;1.0
18.04.2022 21:00;116.8;8.0;0.8;19.3;13.4;0.4;8.3;15.5;0.0;0.0
18.04.2022 22:00;109.5;8.6;0.8;18.4;13.0;0.4;8.7;14.2;0.0;0.0
18.04.2022 23:00;102.5;8.3;0.8;17.6;12.4;0.4;8.4;13.0;0.0;0.0
19.04.2022 00:00;95.2;8.7;1.0;19.6;12.6;0.4;9.0;11.9;0.0;0.0
19.04.2022 01:00;86.9;7.5;1.0;14.9;11.2;0.4;8.2;10.7;0.0;0.0
19.04.2022 02:00;70.9;11.1;1.6;14.6;11.2;0.4;11.7;8.2;0.0;0.0
19.04.2022 03:00;35.8;32.6;6.8;14.5;12.9;0.6;34.7;5.8;0.0;0.0
19.04.2022 04:00;36.6;27.4;5.9;15.1;15.0;0.9;28.6;4.9;0.0;0.0
19.04.2022 05:00;27.9;31.3;5.6;15.5;13.4;0.6;33.6;4.1;0.0;0.0
19.04.2022 06:00;31.9;24.7;3.6;15.5;14.2;0.8;26.7;3.9;0.0;4.2
19.04.2022 07:00;39.2;17.5;2.0;15.7;12.4;0.5;21.1;5.0;0.0;105.5
19.04.2022 08:00;48.9;24.0;3.3;17.2;11.9;0.6;31.4;9.7;0.0;300.0
19.04.2022 09:00;69.6;15.0;4.1;14.6;11.1;0.5;19.2;11.8;0.0;482.8
19.04.2022 10:00;87.1;8.5;4.0;14.7;10.8;0.4;10.1;13.9;0.0;645.7
19.04.2022 11:00;104.2;7.1;1.8;22.6;14.2;0.4;8.1;15.5;0.0;768.0
19.04.2022 12:00;113.1;6.0;1.4;16.6;13.2;0.3;6.5;16.9;0.0;826.8
19.04.2022 13:00;113.9;6.7;1.3;15.8;12.0;0.3;7.4;17.9;0.0;837.2
19.04.2022 14:00;116.5;8.1;1.2;18.5;12.3;0.3;9.4;19.4;0.0;804.3
19.04.2022 15:00;120.8;6.9;1.1;17.2;10.5;0.3;7.8;19.6;0.0;651.8
19.04.2022 16:00;121.5;7.0;1.2;18.8;9.4;0.2;7.7;20.0;0.0;475.2
19.04.2022 17:00;122.0;6.9;1.4;14.1;7.6;0.3;7.7;20.5;0.0;453.3
19.04.2022 18:00;119.3;8.0;1.2;22.4;8.4;0.3;8.5;19.5;0.0;214.8
19.04.2022 19:00;115.7;9.3;1.1;27.9;9.7;0.3;9.7;18.6;0.0;54.0
19.04.2022 20:00;111.3;8.5;1.0;23.2;9.3;0.3;8.4;17.1;0.0;1.5
19.04.2022 21:00;89.4;12.1;0.9;21.3;9.6;0.4;12.7;14.1;0.0;0.0
19.04.2022 22:00;75.3;16.5;1.3;22.0;11.5;0.5;17.0;12.6;0.0;0.0
19.04.2022 23:00;71.4;13.9;1.1;19.4;10.4;0.4;14.0;10.8;0.0;0.0
20.04.2022 00:00;71.0;15.2;1.6;20.0;10.6;0.4;15.8;10.7;0.0;0.0
20.04.2022 01:00;58.8;19.9;2.1;18.3;11.3;0.5;20.5;9.1;0.0;0.0
20.04.2022 02:00;47.6;25.6;3.0;17.4;11.1;0.5;27.1;9.1;0.0;0.0
20.04.2022 03:00;64.7;20.4;1.3;18.7;10.9;0.4;21.0;10.9;0.0;0.0
20.04.2022 04:00;78.5;8.3;1.0;15.0;10.0;0.3;8.7;12.1;0.0;0.0
20.04.2022 05:00;76.1;6.3;0.9;13.8;9.6;0.3;6.8;11.5;0.0;0.0
20.04.2022 06:00;64.8;7.9;0.8;13.2;9.8;0.3;8.3;10.6;0.0;2.5
20.04.2022 07:00;76.7;8.3;0.9;15.8;12.2;0.4;8.9;12.0;0.0;19.7
20.04.2022 08:00;83.9;7.1;0.7;12.1;11.8;0.3;7.3;10.7;0.0;19.0
20.04.2022 09:00;78.1;9.8;0.6;12.6;11.6;0.4;10.8;10.9;0.0;31.0
20.04.2022 10:00;82.2;10.0;0.5;12.1;11.0;0.4;11.2;11.0;0.0;49.5
20.04.2022 11:00;79.7;9.8;0.6;14.0;12.0;0.4;10.7;11.3;0.0;88.2
