Station: Lausanne-César-Roux
Urban, traffic
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
27.09.2022 13:00;46.8;26.1;0.20;10.0;2.4;55.3;12.5;0.0;273.9
27.09.2022 14:00;44.9;30.1;0.30;12.1;2.4;64.5;12.3;0.0;180.8
27.09.2022 15:00;49.0;30.5;0.20;8.7;1.9;67.1;12.3;0.0;234.8
27.09.2022 16:00;46.9;35.0;0.40;8.6;2.0;81.0;12.1;0.0;81.1
27.09.2022 17:00;45.3;30.8;0.40;7.6;2.2;65.9;11.8;0.0;34.4
27.09.2022 18:00;48.3;27.5;0.30;10.1;2.7;58.8;11.6;0.0;12.3
27.09.2022 19:00;48.3;25.3;0.30;8.2;2.4;51.9;11.1;0.0;-0.2
27.09.2022 20:00;46.9;26.4;0.30;7.5;2.8;55.0;11.1;0.0;0.0
27.09.2022 21:00;45.7;20.0;0.30;7.3;2.9;35.3;11.1;0.0;-0.4
27.09.2022 22:00;52.1;13.2;0.20;8.1;2.8;25.9;11.5;0.0;0.0
27.09.2022 23:00;52.6;9.3;0.20;7.4;2.7;16.1;11.3;0.0;-0.7
28.09.2022 00:00;58.5;5.7;0.10;6.5;2.4;8.8;11.1;0.0;-2.2
28.09.2022 01:00;64.8;3.9;0.10;5.1;1.7;6.2;11.1;0.0;-2.4
28.09.2022 02:00;53.7;5.6;0.10;5.4;2.0;6.4;10.3;0.0;-0.5
28.09.2022 03:00;52.8;5.2;0.10;6.3;2.2;7.1;9.5;0.1;-1.0
28.09.2022 04:00;55.4;4.6;0.10;5.1;2.1;6.2;9.0;1.3;-0.3
28.09.2022 05:00;53.0;7.9;0.10;4.2;1.7;14.0;9.1;0.8;0.0
28.09.2022 06:00;42.8;19.9;0.20;4.0;1.3;35.1;9.6;0.7;0.0
28.09.2022 07:00;33.2;32.3;0.30;3.5;1.1;63.1;10.3;1.2;0.3
28.09.2022 08:00;28.6;36.2;0.20;4.4;1.3;64.9;10.8;0.9;9.1
28.09.2022 09:00;44.0;31.4;0.20;5.1;1.1;67.8;13.2;0.5;23.2
28.09.2022 10:00;40.4;26.9;0.20;6.5;1.1;50.0;13.4;0.0;70.3
28.09.2022 11:00;40.6;36.4;0.20;11.6;1.6;78.4;13.9;0.0;111.9
28.09.2022 12:00;46.9;25.8;0.30;6.8;1.7;54.9;13.8;0.3;123.6
28.09.2022 13:00;46.5;38.7;0.30;7.3;1.5;82.1;14.4;0.2;82.8
28.09.2022 14:00;39.9;29.8;0.20;6.7;1.6;66.2;13.8;0.7;121.0
28.09.2022 15:00;42.7;41.9;0.30;7.4;1.6;91.6;14.2;0.0;92.2
28.09.2022 16:00;40.9;35.1;0.30;4.1;1.2;72.0;14.1;0.0;31.8
28.09.2022 17:00;39.5;33.5;0.30;4.4;1.4;58.3;13.1;3.9;11.4
28.09.2022 18:00;31.3;38.0;0.30;6.0;2.1;57.6;12.8;1.8;5.6
28.09.2022 19:00;43.2;29.6;0.30;5.4;1.8;47.8;12.1;4.2;0.0
28.09.2022 20:00;47.6;20.9;0.20;5.2;1.8;24.6;11.5;0.3;0.0
28.09.2022 21:00;54.8;18.5;0.20;4.0;1.3;23.9;10.9;0.7;0.0
28.09.2022 22:00;51.6;17.0;0.20;3.9;1.3;20.3;10.9;1.0;0.0
28.09.2022 23:00;52.4;15.9;0.20;3.8;1.4;19.5;11.1;0.0;0.0
29.09.2022 00:00;53.2;11.6;0.20;3.2;1.2;15.1;11.2;0.0;-0.3
29.09.2022 01:00;56.4;8.0;0.10;3.1;1.1;11.1;11.0;0.7;-0.8
29.09.2022 02:00;54.0;5.8;0.10;3.2;1.2;6.9;10.8;1.1;0.0
29.09.2022 03:00;48.6;8.3;0.10;3.7;1.6;11.8;11.1;2.6;-0.1
29.09.2022 04:00;51.9;6.3;0.10;2.8;1.1;8.0;10.8;1.7;-0.4
29.09.2022 05:00;40.3;18.4;0.10;2.8;1.0;33.7;10.7;1.6;0.0
29.09.2022 06:00;37.8;21.0;0.20;2.8;1.2;28.7;10.6;0.7;0.0
29.09.2022 07:00;26.6;35.0;0.20;4.3;1.7;55.9;10.7;4.9;0.2
29.09.2022 08:00;24.0;38.6;0.20;6.2;2.1;68.8;10.7;0.3;14.9
29.09.2022 09:00;28.6;34.0;0.20;6.0;1.8;55.1;10.7;0.7;29.0
29.09.2022 10:00;32.1;45.6;0.30;6.6;1.6;105.0;10.8;0.3;109.9
29.09.2022 11:00;34.4;39.3;0.30;6.7;1.5;76.9;11.3;0.0;119.5
29.09.2022 12:00;44.0;24.6;0.30;5.2;1.4;45.1;11.6;0.0;252.9
29.09.2022 13:00;41.8;31.9;0.20;6.1;1.2;58.4;11.5;0.3;225.8
29.09.2022 14:00;40.4;35.6;0.30;5.2;1.4;66.2;11.0;0.6;123.7
29.09.2022 15:00;41.4;33.5;0.30;4.9;1.4;59.8;10.9;0.1;131.4
29.09.2022 16:00;44.9;32.7;0.30;3.5;1.1;60.2;11.6;0.0;205.7
29.09.2022 17:00;45.6;33.9;0.30;3.4;1.3;62.0;11.6;0.0;109.0
29.09.2022 18:00;41.5;29.4;0.30;4.0;1.4;41.8;11.5;0.3;26.6
29.09.2022 19:00;47.7;19.1;0.20;4.5;1.6;25.4;10.1;7.0;-0.2
29.09.2022 20:00;50.0;13.1;0.20;3.3;1.4;15.7;9.5;3.3;-0.8
29.09.2022 21:00;52.3;11.4;0.20;3.5;1.5;14.2;9.2;2.2;-0.1
29.09.2022 22:00;48.5;13.4;0.20;3.9;1.6;14.9;9.1;0.2;-0.4
29.09.2022 23:00;53.9;7.7;0.10;3.2;1.3;8.9;9.3;0.0;-0.9
30.09.2022 00:00;41.0;13.6;0.20;4.2;1.4;16.8;8.9;0.0;-1.1
30.09.2022 01:00;42.0;12.8;0.10;2.8;1.1;16.8;8.3;0.0;-2.6
30.09.2022 02:00;43.8;9.2;0.10;2.2;0.9;10.9;8.2;0.0;-2.3
30.09.2022 03:00;53.6;4.7;0.10;2.1;0.8;5.4;8.5;0.0;-1.5
30.09.2022 04:00;53.1;4.1;0.10;1.9;0.8;4.7;9.0;0.0;-0.4
30.09.2022 05:00;45.3;9.8;0.10;3.2;1.6;14.1;9.1;0.0;0.0
30.09.2022 06:00;27.9;27.5;0.20;4.2;2.1;42.6;9.1;0.0;0.0
30.09.2022 07:00;27.2;31.8;0.20;6.7;3.5;55.6;9.3;0.0;4.6
30.09.2022 08:00;17.7;41.0;0.30;8.0;3.5;86.0;9.6;0.0;44.8
30.09.2022 09:00;23.7;31.5;0.30;9.2;3.8;65.5;10.0;0.0;163.2
30.09.2022 10:00;35.8;21.7;0.20;7.4;2.7;41.5;10.9;0.0;197.3
30.09.2022 11:00;48.3;8.4;0.10;12.1;4.0;13.0;11.9;0.0;468.5
30.09.2022 12:00;48.4;8.8;0.20;6.6;3.2;14.3;13.1;0.0;573.0
30.09.2022 13:00;45.1;15.2;0.20;7.2;3.1;26.8;13.1;0.0;215.5
30.09.2022 14:00;40.9;24.5;0.20;8.2;3.5;49.6;13.4;0.0;336.6
30.09.2022 15:00;42.3;22.4;0.20;8.9;3.6;43.1;13.4;0.0;212.6
30.09.2022 16:00;45.3;14.1;0.20;7.1;3.3;19.6;13.9;0.0;146.7
30.09.2022 17:00;41.3;24.2;0.30;7.3;3.5;39.5;13.4;0.0;102.9
30.09.2022 18:00;40.9;19.2;0.20;7.5;3.6;25.9;13.1;0.0;38.3
30.09.2022 19:00;25.9;27.5;0.30;9.1;4.1;35.0;12.1;0.0;1.3
30.09.2022 20:00;30.3;19.1;0.20;8.7;4.4;22.6;11.6;0.0;-0.7
30.09.2022 21:00;20.5;27.6;0.30;10.1;5.4;36.5;10.9;0.0;-1.0
30.09.2022 22:00;25.1;24.8;0.30;8.7;5.0;34.2;10.5;0.0;-1.0
30.09.2022 23:00;25.3;23.3;0.20;8.0;3.9;29.2;10.1;0.0;-1.0
01.10.2022 00:00;13.5;29.3;0.30;8.3;3.8;43.7;9.5;0.0;-1.0
01.10.2022 01:00;10.2;30.0;0.30;10.4;3.9;44.9;9.9;0.0;-0.4
01.10.2022 02:00;12.7;26.7;0.30;12.0;4.7;41.7;10.0;0.0;-0.5
01.10.2022 03:00;25.1;16.7;0.20;12.1;5.7;23.0;10.2;0.0;-0.3
01.10.2022 04:00;29.2;14.4;0.20;12.2;5.7;20.4;9.8;0.0;-0.6
01.10.2022 05:00;31.6;14.5;0.20;11.4;5.0;20.4;9.9;0.0;0.0
01.10.2022 06:00;32.8;14.4;0.20;9.9;4.4;18.4;9.6;0.0;0.0
01.10.2022 07:00;32.1;16.2;0.20;10.6;4.2;27.3;10.3;0.0;0.9
01.10.2022 08:00;29.4;20.5;0.20;9.8;4.1;38.2;10.3;0.1;16.3
01.10.2022 09:00;30.3;22.4;0.30;11.3;4.4;42.9;10.4;0.0;32.2
01.10.2022 10:00;28.7;22.2;0.20;11.0;4.4;49.2;11.2;0.0;49.1
01.10.2022 11:00;31.0;19.7;0.30;10.3;4.7;43.0;11.0;0.1;52.9
01.10.2022 12:00;44.8;22.7;0.30;8.4;3.5;47.9;10.8;0.0;47.0
01.10.2022 13:00;52.2;22.9;0.30;7.4;2.5;44.1;10.7;0.0;49.7
01.10.2022 14:00;49.7;24.6;0.30;7.4;2.5;46.7;10.7;0.1;52.9
01.10.2022 15:00;42.2;27.3;0.30;6.0;2.7;50.6;10.3;0.2;20.4
01.10.2022 16:00;34.6;32.4;0.30;5.2;2.5;58.6;10.6;0.2;16.9
01.10.2022 17:00;36.2;27.7;0.30;4.7;2.0;49.5;11.1;1.2;9.9
01.10.2022 18:00;36.1;27.4;0.30;3.4;1.7;47.8;11.4;0.7;2.1
01.10.2022 19:00;29.6;31.7;0.30;6.1;3.1;49.0;11.9;0.7;0.0
01.10.2022 20:00;26.8;33.3;0.30;7.9;4.5;59.5;11.9;2.0;0.0
01.10.2022 21:00;31.9;25.8;0.30;5.7;3.1;42.7;12.4;0.4;0.0
01.10.2022 22:00;35.5;20.0;0.30;5.0;2.4;31.8;12.6;3.2;0.0
01.10.2022 23:00;34.6;16.8;0.20;3.6;1.9;21.7;12.8;2.8;0.0
02.10.2022 00:00;32.4;16.9;0.20;3.8;2.1;24.2;12.9;0.3;-0.2
02.10.2022 01:00;35.0;14.3;0.20;5.1;2.0;19.8;13.2;0.4;0.0
02.10.2022 02:00;29.1;17.3;0.20;5.2;2.3;24.7;13.4;1.3;0.0
02.10.2022 03:00;31.2;16.9;0.20;3.4;1.4;26.8;13.5;0.9;-0.5
02.10.2022 04:00;33.4;12.1;0.20;4.2;1.5;17.6;13.6;0.0;-0.8
02.10.2022 05:00;29.1;12.1;0.20;4.2;1.9;17.3;13.6;0.0;-1.0
02.10.2022 06:00;17.1;22.4;0.20;5.4;2.1;34.1;13.7;0.2;-1.2
02.10.2022 07:00;24.7;15.7;0.20;6.1;2.2;20.2;13.8;0.0;0.9
02.10.2022 08:00;26.6;14.9;0.20;7.0;2.2;21.0;14.0;0.0;25.7
02.10.2022 09:00;29.3;17.0;0.20;5.5;1.7;29.2;14.2;0.5;41.4
02.10.2022 10:00;30.2;15.4;0.20;5.0;1.9;26.5;14.4;0.1;59.1
02.10.2022 11:00;31.4;13.6;0.20;7.1;2.3;25.9;14.8;0.0;220.8
02.10.2022 12:00;37.1;12.1;0.20;8.6;2.5;23.2;17.0;0.0;567.5
02.10.2022 13:00;42.4;15.3;0.20;4.5;1.4;33.9;18.9;0.0;693.3
02.10.2022 14:00;45.0;13.5;0.20;4.4;1.2;29.4;20.0;0.0;618.7
02.10.2022 15:00;46.7;11.8;0.20;4.6;1.1;24.0;20.9;0.0;576.6
02.10.2022 16:00;52.9;11.1;0.20;4.9;1.2;20.0;21.1;0.0;413.6
02.10.2022 17:00;59.7;9.3;0.20;6.5;1.3;15.4;20.1;0.0;250.7
02.10.2022 18:00;54.6;15.8;0.20;5.5;1.3;23.1;19.1;0.0;55.2
02.10.2022 19:00;44.1;27.9;0.30;6.3;1.9;39.7;18.1;0.0;1.3
02.10.2022 20:00;38.7;30.5;0.30;6.8;2.2;44.8;17.4;0.0;-0.6
02.10.2022 21:00;26.2;33.1;0.30;8.8;2.6;41.0;16.6;0.0;-0.1
02.10.2022 22:00;26.2;29.3;0.30;9.7;2.4;38.0;16.2;0.0;-0.6
02.10.2022 23:00;21.4;27.2;0.20;10.4;2.4;36.7;15.2;0.0;-0.8
03.10.2022 00:00;26.5;18.2;0.20;9.8;2.5;21.7;15.2;0.0;-0.5
03.10.2022 01:00;38.5;8.4;0.10;8.3;2.2;8.8;14.9;0.0;-0.3
03.10.2022 02:00;37.9;8.9;0.10;5.9;1.7;11.2;14.9;0.0;0.0
03.10.2022 03:00;30.6;9.0;0.10;7.7;1.8;10.7;14.5;0.0;0.0
03.10.2022 04:00;32.8;9.3;0.10;6.8;1.6;11.6;14.1;0.0;-0.8
03.10.2022 05:00;23.5;22.0;0.20;6.0;1.5;39.9;13.7;0.0;-0.8
03.10.2022 06:00;15.2;37.7;0.30;6.1;1.6;67.2;13.5;0.0;-1.0
03.10.2022 07:00;3.2;52.4;0.50;8.3;2.2;141.7;13.0;0.0;2.5
03.10.2022 08:00;3.2;58.6;0.70;15.0;3.2;179.2;13.4;0.0;22.4
03.10.2022 09:00;16.2;41.6;0.40;16.7;3.7;90.0;14.6;0.0;54.4
03.10.2022 10:00;44.1;15.0;0.20;13.7;2.6;25.6;16.0;0.0;186.9
03.10.2022 11:00;48.2;11.0;0.20;6.6;1.5;16.6;16.8;0.0;369.5
03.10.2022 12:00;47.4;9.5;0.10;6.3;1.8;14.8;17.6;0.0;571.8
03.10.2022 13:00;57.8;7.0;0.20;13.0;2.1;11.2;18.4;0.0;747.1
03.10.2022 14:00;53.9;10.7;0.10;6.5;1.5;17.1;18.8;0.0;660.1
03.10.2022 15:00;56.9;7.6;0.10;6.0;1.2;10.8;18.6;0.0;522.0
03.10.2022 16:00;52.4;11.6;0.20;5.5;1.6;16.2;18.3;0.0;209.7
03.10.2022 17:00;51.3;11.2;0.20;5.6;1.8;14.9;17.6;0.0;126.2
03.10.2022 18:00;45.8;13.2;0.20;6.4;1.9;15.9;16.5;0.0;34.5
03.10.2022 19:00;46.2;9.3;0.20;7.3;2.5;11.2;15.2;0.0;0.5
03.10.2022 20:00;46.6;7.1;0.10;8.6;3.0;8.2;14.3;0.0;-1.0
03.10.2022 21:00;47.5;7.0;0.10;7.7;3.1;8.1;14.0;0.0;-0.3
03.10.2022 22:00;42.6;10.8;0.20;8.9;3.4;14.1;14.1;0.0;0.0
03.10.2022 23:00;41.7;9.4;0.20;9.6;3.8;12.1;13.9;0.0;0.0
04.10.2022 00:00;35.3;13.5;0.20;10.0;3.9;18.5;13.9;0.0;0.0
04.10.2022 01:00;38.1;8.5;0.10;8.7;3.9;10.2;13.8;0.0;0.0
04.10.2022 02:00;35.9;8.9;0.10;8.5;3.8;9.5;13.8;0.0;0.0
04.10.2022 03:00;36.6;7.6;0.10;8.1;3.7;8.7;13.6;0.0;0.0
04.10.2022 04:00;34.1;6.5;0.10;8.5;3.9;7.1;13.7;0.0;0.0
04.10.2022 05:00;27.1;16.2;0.20;10.1;4.4;34.5;13.4;0.0;0.0
04.10.2022 06:00;20.7;21.4;0.30;11.0;5.1;50.1;13.4;0.0;0.0
04.10.2022 07:00;12.5;29.3;0.30;21.6;6.4;58.6;13.1;0.0;2.5
04.10.2022 08:00;21.6;23.5;0.30;15.0;6.4;40.7;13.2;0.0;49.3
04.10.2022 09:00;29.5;22.8;0.20;11.0;5.6;53.3;13.8;0.0;73.7
04.10.2022 10:00;27.9;25.2;0.20;12.7;5.9;64.0;14.6;0.0;339.0
04.10.2022 11:00;26.4;30.7;0.30;17.6;6.4;70.5;15.5;0.0;439.2
04.10.2022 12:00;37.1;21.2;0.30;13.9;6.4;44.9;16.6;0.0;602.8
04.10.2022 13:00;40.2;23.7;0.30;13.9;6.1;54.7;17.1;0.0;617.6
04.10.2022 14:00;45.9;24.8;0.30;14.9;6.2;50.1;17.8;0.0;627.2
04.10.2022 15:00;49.8;28.1;0.30;13.9;5.7;53.6;18.6;0.0;557.8
04.10.2022 16:00;53.3;29.0;0.30;12.1;5.3;51.4;19.1;0.0;415.1
04.10.2022 17:00;56.5;32.4;0.30;11.3;4.9;56.1;19.1;0.0;254.9
04.10.2022 18:00;50.2;38.0;0.40;10.2;4.8;51.0;18.4;0.0;79.2
04.10.2022 19:00;12.2;60.6;0.50;14.4;6.0;78.3;16.7;0.0;-0.4
04.10.2022 20:00;7.0;60.1;0.60;20.0;8.5;87.6;15.4;0.0;-1.0
04.10.2022 21:00;4.7;54.7;0.60;17.2;7.1;86.1;14.6;0.0;-1.0
04.10.2022 22:00;5.4;48.8;0.50;16.4;7.0;74.9;14.3;0.0;-1.0
04.10.2022 23:00;23.2;31.8;0.30;13.6;6.0;41.0;14.1;0.0;-1.0
05.10.2022 00:00;24.4;23.9;0.20;12.2;5.1;31.1;13.9;0.0;-1.0
05.10.2022 01:00;20.8;17.8;0.20;12.1;4.7;20.5;12.8;0.0;-1.0
05.10.2022 02:00;31.2;11.0;0.20;9.8;4.3;12.7;13.1;0.0;-1.0
05.10.2022 03:00;25.7;15.3;0.20;9.9;3.9;18.7;12.8;0.0;-1.0
05.10.2022 04:00;31.0;9.7;0.20;9.7;3.9;10.7;12.7;0.0;-1.0
05.10.2022 05:00;6.9;31.2;0.20;10.9;4.0;88.9;11.8;0.0;-1.0
05.10.2022 06:00;4.8;35.9;0.40;11.7;4.6;79.0;11.5;0.0;-1.0
05.10.2022 07:00;8.6;38.3;0.40;10.5;4.0;73.9;11.9;0.0;1.9
05.10.2022 08:00;9.6;41.9;0.60;13.7;4.8;99.0;12.4;0.0;21.2
05.10.2022 09:00;19.7;29.5;0.30;10.8;4.3;72.6;13.7;0.0;38.3
05.10.2022 10:00;26.2;25.1;0.20;11.6;4.4;55.4;15.0;0.0;287.6
05.10.2022 11:00;28.4;30.3;0.30;14.9;5.3;73.0;16.4;0.0;560.3
05.10.2022 12:00;45.9;24.9;0.30;13.1;4.9;48.2;17.9;0.0;641.9
05.10.2022 13:00;54.7;26.3;0.30;14.6;5.0;51.5;18.9;0.0;672.5
05.10.2022 14:00;54.7;31.2;0.20;16.6;5.6;49.6;20.2;0.0;640.6
05.10.2022 15:00;61.5;34.8;0.30;18.4;5.5;55.4;21.6;0.0;553.6
05.10.2022 16:00;66.2;34.9;0.30;14.0;4.5;54.5;22.3;0.0;416.5
05.10.2022 17:00;68.0;32.2;0.40;12.3;4.2;46.4;22.2;0.0;248.4
05.10.2022 18:00;61.7;36.2;0.30;12.0;4.6;45.7;21.4;0.0;74.3
05.10.2022 19:00;47.2;46.4;0.50;14.1;5.4;56.8;19.7;0.0;-1.0
05.10.2022 20:00;22.4;64.6;0.60;15.7;7.6;85.2;17.9;0.0;-1.8
05.10.2022 21:00;24.8;55.9;0.50;16.2;7.6;68.9;17.2;0.0;-1.0
05.10.2022 22:00;42.8;29.3;0.30;15.0;7.4;32.5;16.9;0.0;-1.0
05.10.2022 23:00;38.9;28.4;0.20;15.4;7.6;31.8;16.1;0.0;-1.0
06.10.2022 00:00;48.7;15.5;0.20;15.8;8.0;17.2;15.9;0.0;-1.0
06.10.2022 01:00;50.3;11.3;0.20;14.7;7.9;12.2;15.5;0.0;-1.0
06.10.2022 02:00;44.4;11.6;0.20;13.6;7.6;13.2;15.0;0.0;-1.0
06.10.2022 03:00;39.8;13.0;0.20;13.8;7.3;14.3;14.6;0.0;-1.0
06.10.2022 04:00;29.5;12.9;0.20;13.0;7.0;14.7;14.2;0.0;-1.0
06.10.2022 05:00;13.3;32.1;0.20;13.8;7.0;52.4;13.9;0.0;-1.0
06.10.2022 06:00;16.9;40.4;0.30;14.6;7.3;65.1;14.0;0.0;-1.0
06.10.2022 07:00;8.6;60.1;0.50;16.1;7.8;118.7;14.6;0.0;2.5
06.10.2022 08:00;5.3;64.5;0.50;20.2;8.6;143.0;14.9;0.0;37.5
06.10.2022 09:00;12.0;57.4;0.40;27.6;11.2;121.5;15.7;0.0;95.9
06.10.2022 10:00;18.2;49.3;0.40;31.8;12.0;105.8;16.1;0.0;274.4
06.10.2022 11:00;28.7;39.1;0.30;27.4;10.1;71.3;17.6;0.0;516.2
06.10.2022 12:00;39.7;33.4;0.30;21.2;8.7;61.3;18.9;0.0;597.5
06.10.2022 13:00;49.9;29.3;0.30;18.6;8.9;57.8;19.9;0.0;636.1
06.10.2022 14:00;54.6;35.1;0.30;21.3;9.1;57.0;21.3;0.0;633.4
06.10.2022 15:00;55.2;40.2;0.30;23.6;9.6;62.0;21.7;0.0;471.6
06.10.2022 16:00;75.3;15.9;0.20;19.4;6.4;20.7;22.0;0.0;279.2
06.10.2022 17:00;77.1;14.4;0.20;17.0;5.6;17.6;21.6;0.0;210.0
06.10.2022 18:00;69.5;19.8;0.20;16.5;6.1;23.5;20.3;0.0;50.7
06.10.2022 19:00;70.7;13.2;0.20;16.4;6.4;14.9;18.8;0.0;-0.7
06.10.2022 20:00;68.3;9.6;0.20;16.2;6.8;11.0;17.9;0.0;-1.0
06.10.2022 21:00;60.2;14.8;0.20;16.6;7.1;17.8;17.1;0.0;-1.0
06.10.2022 22:00;45.9;23.4;0.30;17.9;8.0;27.2;16.2;0.0;-1.0
06.10.2022 23:00;53.8;13.5;0.20;15.7;7.6;15.7;15.8;0.0;-1.0
07.10.2022 00:00;42.0;17.9;0.20;16.8;7.9;21.0;15.2;0.0;-1.0
07.10.2022 01:00;33.9;19.3;0.20;16.2;8.0;22.0;14.5;0.0;-1.0
07.10.2022 02:00;36.0;12.2;0.20;16.3;8.3;14.0;14.0;0.0;-1.0
07.10.2022 03:00;35.2;13.3;0.20;16.4;8.6;16.0;13.7;0.0;-1.0
07.10.2022 04:00;38.0;10.7;0.20;17.9;9.2;12.4;13.8;0.0;-0.5
07.10.2022 05:00;32.9;14.5;0.20;17.7;9.6;18.7;13.9;0.0;-0.1
07.10.2022 06:00;25.6;22.8;0.20;19.3;10.2;36.5;14.1;0.0;0.0
07.10.2022 07:00;23.3;26.2;0.30;21.8;11.5;43.5;14.1;0.0;0.8
07.10.2022 08:00;21.7;30.3;0.30;32.3;14.3;54.4;14.1;0.0;23.5
07.10.2022 09:00;23.9;27.8;0.30;33.2;15.0;49.4;14.5;0.0;67.6
07.10.2022 10:00;25.3;27.4;0.30;25.1;12.5;52.2;14.8;0.0;197.6
07.10.2022 11:00;30.1;23.7;0.30;23.5;11.4;54.9;15.9;0.0;417.9
07.10.2022 12:00;37.7;26.3;0.30;24.3;12.5;53.5;17.5;0.0;594.5
07.10.2022 13:00;45.3;29.4;0.30;26.6;13.6;62.7;18.2;0.0;629.6
07.10.2022 14:00;60.9;24.0;0.30;20.1;10.8;45.4;19.0;0.0;562.1
07.10.2022 15:00;68.0;24.0;0.30;19.1;9.6;37.4;19.0;0.0;392.9
07.10.2022 16:00;65.1;34.9;0.30;19.3;9.9;54.9;19.8;0.0;335.5
07.10.2022 17:00;64.8;35.7;0.40;19.0;10.4;48.7;19.4;0.0;116.4
07.10.2022 18:00;56.6;39.7;0.40;19.9;10.3;50.7;18.6;0.0;26.8
07.10.2022 19:00;29.0;56.1;0.50;18.9;10.6;67.1;17.8;0.0;-0.7
07.10.2022 20:00;20.6;57.7;0.50;21.1;10.8;71.2;17.2;0.0;-1.0
07.10.2022 21:00;8.0;66.5;0.60;20.0;11.4;96.3;16.7;0.0;-1.0
07.10.2022 22:00;5.6;65.6;0.60;20.3;11.5;95.9;16.5;0.0;-0.6
07.10.2022 23:00;10.8;54.3;0.50;19.9;11.2;71.0;16.2;0.0;-0.6
08.10.2022 00:00;24.8;38.4;0.40;17.3;9.7;46.1;16.3;0.0;0.0
08.10.2022 01:00;19.1;45.8;0.30;16.1;9.3;62.5;16.1;0.0;-0.4
08.10.2022 02:00;36.9;27.1;0.20;16.4;9.2;32.9;16.1;0.0;-0.6
08.10.2022 03:00;41.0;23.6;0.20;16.4;9.5;30.8;15.8;0.0;-0.5
08.10.2022 04:00;43.4;15.9;0.20;14.6;9.0;19.1;15.6;0.0;-0.9
08.10.2022 05:00;14.6;39.3;0.20;18.1;11.0;76.7;15.3;0.0;-0.3
08.10.2022 06:00;23.7;28.3;0.30;15.9;9.3;41.7;15.2;0.0;0.0
08.10.2022 07:00;16.6;28.3;0.30;15.9;9.4;37.7;14.9;0.0;0.9
08.10.2022 08:00;24.8;23.8;0.30;16.1;9.7;32.2;15.1;0.2;20.9
08.10.2022 09:00;17.0;32.0;0.30;17.8;10.4;44.7;15.3;0.2;39.1
08.10.2022 10:00;18.1;31.9;0.30;17.2;10.8;43.9;15.1;2.4;38.5
08.10.2022 11:00;15.8;33.8;0.40;17.3;11.7;59.4;15.2;1.1;99.9
08.10.2022 12:00;30.3;22.0;0.30;16.6;11.4;38.1;15.1;0.0;174.3
08.10.2022 13:00;32.4;24.7;0.30;16.2;11.5;43.7;15.6;0.0;170.1
08.10.2022 14:00;37.2;18.8;0.30;18.2;13.0;31.1;15.9;0.0;245.9
08.10.2022 15:00;44.8;22.8;0.30;16.6;10.5;37.6;16.7;0.0;204.4
08.10.2022 16:00;37.1;23.2;0.30;17.2;11.4;35.6;16.8;0.0;123.4
08.10.2022 17:00;39.4;14.1;0.20;23.6;9.5;19.6;16.8;0.0;88.2
08.10.2022 18:00;35.1;15.9;0.20;23.3;9.1;19.6;16.1;0.0;27.1
08.10.2022 19:00;41.5;12.1;0.20;20.2;7.9;13.9;15.4;0.0;0.3
08.10.2022 20:00;52.3;7.6;0.20;14.2;5.3;9.1;14.9;0.0;-0.5
08.10.2022 21:00;47.5;7.7;0.20;14.1;5.8;8.9;14.5;0.0;-0.2
08.10.2022 22:00;49.3;5.7;0.20;13.9;6.3;6.7;14.3;0.0;0.0
08.10.2022 23:00;59.2;5.1;0.10;12.0;5.7;5.8;14.1;0.0;-0.1
09.10.2022 00:00;55.9;5.8;0.20;12.9;6.0;6.8;13.7;0.0;-1.0
09.10.2022 01:00;49.2;6.4;0.20;13.4;6.8;7.3;13.0;0.0;-1.0
09.10.2022 02:00;45.1;6.5;0.20;16.0;8.2;7.6;12.5;0.0;-0.8
09.10.2022 03:00;43.9;6.1;0.20;15.8;8.4;6.9;12.4;0.0;0.0
09.10.2022 04:00;41.0;7.6;0.20;13.8;7.6;8.9;12.7;0.0;0.0
09.10.2022 05:00;36.2;11.5;0.20;13.7;7.3;16.4;12.7;0.0;0.0
09.10.2022 06:00;36.0;9.5;0.20;13.5;6.9;10.9;12.8;0.0;0.0
09.10.2022 07:00;40.7;6.3;0.20;13.4;7.1;7.0;12.5;0.0;0.7
09.10.2022 08:00;39.7;6.9;0.20;14.3;7.2;8.1;12.2;0.0;14.6
09.10.2022 09:00;36.4;8.0;0.20;13.4;6.6;10.2;12.6;0.0;45.8
09.10.2022 10:00;36.5;11.0;0.20;14.1;7.2;18.9;13.0;0.0;95.7
09.10.2022 11:00;31.8;14.8;0.20;14.6;7.6;26.9;13.6;0.0;161.7
09.10.2022 12:00;32.9;14.5;0.30;16.1;8.2;30.6;14.0;0.0;271.5
09.10.2022 13:00;36.2;15.3;0.30;16.2;8.2;32.2;15.2;0.0;554.0
09.10.2022 14:00;38.8;20.1;0.30;16.3;8.8;44.1;15.6;0.0;432.7
09.10.2022 15:00;46.5;13.1;0.20;17.6;9.4;21.8;14.9;0.0;207.5
09.10.2022 16:00;43.3;16.1;0.20;17.1;9.4;26.2;14.9;0.0;108.6
